Sex,GHEcode,GHEcause,Disease Category,Disease Name,AFG,ALB,DZA,AGO,ATG,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COM,COG,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GRD,GTM,GIN,GNB,GUY,HTI,HND,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,LCA,VCT,WSM,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,SSD,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE
Males,742.0,NCommunicable,Malignant neoplasms,Testicular cancer,76.306459765,4.850417727,53.552362984,8.637342479,,159.564101192,2.3642148909999996,21.298258378,18.235541272,12.633527465,,0.09482113,132.781725684,,77.547177774,12.975633409,,4.813049357,0.063014819,22.293941578,8.851085221,0.080159642,304.401493044,0.029992401000000002,39.811643698999994,9.328246266,5.028484471,48.368179315,20.519682917,42.161600799,0.042724368,0.8117831130000001,7.869379538,111.122439837,1406.23971087,75.195541245,0.012352005999999999,2.402073053,13.871279194,26.205787261,15.656355941000001,16.060358010999998,3.163023196,35.544211898,50.283336360999996,20.475435493,21.297679525000003,0.026459691,8.064680568,40.273954271,97.151445345,2.7877810509999996,0.058796364,4.5339126080000005,4.510974062,58.036996906,0.779837836,5.374054385,168.496969189,0.067396025,0.021833077,24.824645999999998,231.326388482,20.001034897,27.307242797999997,,35.822908617,2.643110186,0.020205978,,7.925153119,4.114050319,47.862342015,,1563.1223027400001,927.5855264,232.9552951,66.916520043,7.007893656,3.669136599,90.125129261,1.776024206,114.18060613600001,26.541689596999998,87.571528062,16.40802554,0.14175326200000002,0.7513346390000001,7.300338776,10.360583666,10.92108213,9.639264664,0.83012218,0.677202328,3.869861925,12.593662133,,16.580539399000003,15.360865808,20.611769177,0.009093574600000001,32.391251928,0.751960689,0.7559318899999999,,321.49030909600003,0.099608914,16.407266654,0.145708855,74.178727364,13.677681259000002,98.10785374800001,1.26910641,39.138558953,30.889147980999997,7.379403243,4.028990576,14.941875017000001,36.128722752,13.686346059,3.4034263410000003,491.942352404,10.667979924,6.492411668,11.014068171,54.840137064,72.752682686,114.939601624,28.957729004999997,0.045893977999999995,22.096310381,12.730472059,68.84747134999999,494.0428027,6.2719286,0.38046135999999997,,0.08638492,0.14142127399999999,25.225744572,20.354332851,51.715824532,0.083101956,2.86055737,1.1609503010000002,17.887479418,2.285457089,0.013421333,5.070933371000001,56.524517269,4.680550374,47.83499953,31.808574038,49.957993406,0.513191867,0.641374637,7.858691761,21.887210909,54.423992227,13.452134846,26.905197440000002,8.548963977,1.202608193,14.606740537,0.07833393,,10.493715945,536.8987611629999,11.323235352,22.146630226,237.354989242,1.193078408,93.100524292,0.11177889299999999,394.942580654,13.380512664,40.074415087,0.0010625040000000001,53.181018713,29.973357692,8.96913012,4.459465936,7.498286088
Males,745.0,NCommunicable,Malignant neoplasms,Kidney cancer,83.556911695,39.020472089,113.506966056,21.337255481,0.033447316,993.880206788,26.840467929000003,536.415904977,315.528404625,48.996210789,2.135209734,4.454613997,450.389936121,0.9458261979999999,508.697670201,387.001411117,0.416040453,14.838556835,0.648316921,80.39932375599999,32.997218754,2.639972898,1277.45916284,0.205533771,151.612002443,19.991190093,15.525254246000001,34.936499681,29.6587998,890.005524512,0.140056762,8.386939412,21.899553079,281.30406037299997,7112.86020911,197.6102262,1.17756778,7.034761894000001,22.792642209,44.432382201,157.063655611,122.27025118600001,15.796052097999999,793.265475721,276.440835956,82.645250254,264.764801674,2.2328836379999997,26.535926329,48.140389711,634.998921187,19.784867963,0.659298709,14.101857918,69.07987938100001,322.57298878399996,0.56473351,201.240540256,2405.69816976,4.160925445,0.223738353,50.499801919,3530.11683175,31.444637279000002,309.535983231,0.022943072000000002,34.569845298000004,6.128357082,1.480548347,2.484893217,13.901973819,17.835449465,485.00561110399997,12.754944041,2441.62862095,957.636188319,395.5572566,185.733565337,133.919249288,122.25485446799999,2200.4387266599997,3.638550963,3060.34687429,37.785332696,166.152312601,94.518600672,0.358650285,9.223847528,37.673534165,14.747267257,131.745985224,33.836888025,1.397231183,3.5369527759999997,34.434484690000005,193.07981156,11.503653992,32.305188188,45.498156876,86.566039829,0.059034556,65.38890665,11.988664386,8.102332201,5.274793977,775.253037987,0.398592765,9.328532395,13.643990917,149.72952879000002,11.796342783,157.20881771,8.005771492,88.09810074500001,634.94808213,96.107293658,15.37700002,32.147434107,171.414405687,175.23051271100002,5.867448157,588.390607724,23.051240031,14.723614811,18.750010955,265.364923071,279.455827609,1405.7715268299999,243.085484481,7.79692454,413.121908787,50.389536467999996,407.506339736,4490.676385080001,28.951373819,2.044045979,0.022150434,0.023080167999999998,0.503199171,102.297348968,41.225941327,246.468455076,0.709779875,4.335688949,50.865099152999996,215.271170214,82.91147428400001,0.041385952999999996,29.428180619,208.45926091,24.021701089,1161.09767882,225.46337915,99.898251025,2.1396124619999997,0.744343754,426.99283411700003,236.545494399,133.816122944,24.319441271000002,97.298780007,30.268944532,2.50387757,8.05233952,0.496356781,10.454016891,65.24737207700001,1597.2058548100001,27.912958423000003,57.053116213,2214.83049163,6.748409129000001,2188.54068031,33.70657229,8356.30509209,167.255030738,97.177691724,0.0062726943,175.871962851,158.450166343,39.491570876,16.5082481,42.5696515
Males,750.0,NCommunicable,Malignant neoplasms,Bladder cancer,154.562022445,84.684786067,336.63152829300003,45.330829433,0.429214614,1038.0337986799998,107.262534888,623.464176939,333.44011124599996,71.662159612,1.8758372520000002,10.99249792,658.4035424580001,3.869567355,482.702509512,675.9278084590001,1.064802904,16.405116224,1.066264905,46.226972945,109.8677733,0.931615624,1810.77053333,1.6531959159999998,315.890135435,98.217894618,25.259764165,46.299427314,34.133430770000004,1220.58107619,1.825820539,10.872077161,29.409227206,216.612462821,15692.4576395,237.432868041,3.1522892810000003,6.903185725999999,39.172596057999996,62.347584149,234.256310412,310.85546675300003,37.568494664,561.435568987,259.825765218,151.123757173,480.175843098,3.898958978,31.424192081,47.584900775,3295.81030023,12.685847521,2.335889716,10.823080081,57.698266739,375.241977549,3.571628534,152.636091179,3988.25781114,8.042131502,1.4611115110000001,66.574937204,4241.33317685,101.591064383,804.137911561,0.785744256,23.893172657,19.485346558,5.92137467,0.28221536599999997,25.990785364,8.866336431,619.664145051,11.093316416,5128.11404797,1886.39990233,1285.16141662,596.92941105,125.62663360500001,232.611514964,4258.75917792,29.640584327000003,3294.99098579,73.591311475,350.57264037199997,90.86891727,0.213232602,12.774532627000001,40.862452172,31.334924509,157.869262932,125.682682185,5.213263056,6.300298563,87.097192436,194.010826604,22.679427945,115.909008317,102.73405588700001,126.52962610499999,1.015947117,152.089634091,25.83249483,13.546970033000001,14.297628377,436.787665647,0.42536269600000004,7.011862987,32.08388481,505.88644832100005,61.321259249,284.784053805,8.964446525,117.823432111,935.01875774,111.158628818,7.993570739,40.964632423,330.16837277400003,293.532058216,13.565974678,1326.29715717,23.986498003,16.388423993,23.634013508,194.918332203,223.82428316600001,2015.9353481200003,540.348559033,2.8772611309999996,692.1963473569999,144.652364176,1020.23160338,5606.6594438,72.914512472,1.765004561,0.555783211,0.120600645,1.916068213,118.088942078,75.408586876,433.633188794,2.3035986979999996,9.333797259,48.600144886,185.424211762,79.694552023,1.389674267,28.31054267,418.31853307,23.082023568,3581.06400329,114.031154333,164.71659089300002,2.535704056,3.4591788990000003,465.399128898,317.60982209499997,281.484008356,36.983080713,626.258539858,69.600860745,3.951932652,12.565425830999999,0.626574843,12.854753666,278.891900194,4784.93771525,33.922555722,23.214123739,2297.14131454,5.732228633,3756.67392141,131.735985886,9131.96763925,215.192058687,131.145899103,0.572899141,148.188627688,155.353118309,87.73532761199999,35.108709118,29.793945205
Males,751.0,NCommunicable,Malignant neoplasms,Brain and nervous system cancers,315.117541192,124.82860688699999,380.06649744799995,21.343579934,1.215575526,526.369109932,68.30706028600001,694.226332534,253.0277519,172.666420893,1.351993299,5.38101814,523.35044593,4.633592722,255.174234243,378.044988318,2.674469356,10.233671422,1.631586157,63.10308082,76.39992125,0.678960417,3913.76960207,4.7824986339999995,265.685467832,8.239250181,15.791592359,94.097593262,19.114249146,1009.20523136,0.406243778,10.324201224000001,19.687736478,135.968867194,27472.4389718,553.7893136939999,0.265313815,5.643295302,55.548096307,31.631903794,213.79517176500002,209.575516914,20.48934949,421.399690095,425.02340585499996,56.424180791,223.812023466,1.673375089,70.168339128,153.014677184,1295.7354352399998,74.388443143,3.128110762,11.560364694,54.588680086,219.422386512,1.867373379,169.088580295,2030.5385613600001,7.254200399,2.020901612,114.562598021,3179.00627285,22.594497618,532.869322065,0.617070445,121.595577542,1.8702177850000001,1.102737722,1.007197096,18.361746991,63.657141003999996,402.642930192,11.855793284999999,6795.538535250001,1302.15686169,683.901471678,358.22687942100004,154.817907114,174.402068463,1736.55803369,12.688665018,868.44584229,47.575644102,293.013009186,152.650312388,0.514191408,12.940006947,37.801897007,40.131723707,81.046845692,38.182259719,1.513675301,2.398048697,53.49878885,103.17804085,15.731210230999999,77.464662378,14.47127947,142.508800618,0.264086761,14.29090326,14.59614253,1.4057548,10.710262133,899.6052595250001,0.712263936,15.578088401999999,22.508871151,262.983759684,8.748990233999999,285.375068036,4.979067292,114.522437455,558.9300925179999,138.290360528,58.255475231,34.026393632,155.688809585,199.350384604,12.576148667,1517.91168038,37.810061074,12.364584876,42.036638837999995,319.13237659799995,939.381147105,1255.5673264700001,425.257600983,3.650726958,577.875115738,70.137916548,724.687490409,2984.6494782,15.677849843,1.2850987139999999,0.739773406,0.048729049,0.94965937,108.664296551,8.244112856,443.52167244099996,1.868226819,2.4284478970000003,38.78444289,176.866768092,72.60777218,2.131164311,34.854459339,305.961859426,23.55661172,1409.3398515,101.922684983,138.407688089,6.642729578,0.6988232209999999,334.028666088,257.386660116,196.97280073599998,75.722290695,388.940426429,84.845914147,3.971215009,2.7482880659999998,1.086680938,11.464874503999999,66.734906671,1174.23560529,83.594572535,59.237539893,1288.7139463199999,11.091988561,2238.40331702,51.008210436999995,7905.48195716,83.973001096,316.724335397,1.5234513729999999,222.02772954,1089.56192305,241.695923425,25.405624912,63.709090745999994
Males,752.0,NCommunicable,Malignant neoplasms,Gallbladder and biliary tract cancer,22.627021627,2.6203283720000003,193.206977494,4.059286601,1.18570126,522.8676240159999,26.113410282999997,137.740970255,155.94638634700001,22.85859424,1.521510341,0.400006609,1050.6489969699999,0.7146435369999999,44.317888863,84.237399916,0.641111784,6.395585552999999,3.2534720139999997,114.288986632,80.82894892099999,1.041998643,883.6144818590001,0.48917841100000004,71.449534216,8.099132309,4.36235196,75.159157213,8.352167113999998,225.36271755,0.22813883000000001,1.964649616,5.812699397,513.477783801,11118.6395127,202.575627033,0.12346534600000002,1.8829414819999999,25.8959432,47.331231728,80.010675621,48.858445887,8.348210592,325.33175667999996,184.05939397,6.771667038,58.837774191,0.116327393,22.109877709000003,74.056073641,245.513188517,24.609967833,0.226285007,3.0443483020000004,7.544837011,68.50250511600001,4.084339207,58.052073682,638.412755187,0.702823756,0.284154701,12.173225703,1475.02915686,23.838060212,107.04458059,,53.97577157600001,1.518659465,0.231295469,0.665410137,5.749853600000001,18.640023398,274.694422043,2.109974534,6791.04742205,583.411459678,199.742421007,50.974979126,15.20629987,24.939901825,1325.81675066,7.7354513680000005,7120.88353352,19.393571242,20.69712643,62.244206638,0.179895572,3.652213883,10.529350167,105.291143799,16.955778389,16.147648643,0.162596527,2.4039947180000003,19.454705031,38.792898749,1.861019964,16.595289050999998,2.029056663,47.476851977,0.302605957,1.668144982,1.4864714790000002,0.8139031809999999,7.934930898,504.479093505,0.23617376999999998,1.1294493650000001,11.179108126000001,152.772056117,27.284775478,299.016669986,1.713261736,231.30602592,146.912814022,22.946911212,12.87123508,11.128956831,82.271994976,47.749152469,3.9932611309999997,412.322648782,16.623536644,19.678582117999998,18.237963342,231.813441359,72.638406994,505.838701947,127.22830245899999,4.416261699,1514.56606623,11.311999247,165.88702013,1283.75673652,5.348095588,0.518306259,0.532898995,0.058317828,0.51900677,69.86863820100001,2.433623622,156.487148419,0.6366716410000001,5.770046293,18.086539385,82.39532701799999,37.102882543,0.906908593,12.413918651,69.689908914,6.6471808590000006,539.3778880220001,193.958122941,24.904618089000003,2.654110226,0.06878209,196.133267658,68.06166969499999,66.800371042,3.1806048149999997,796.070045371,11.798269784999999,4.651015016,1.1360956549999999,0.25210303700000003,3.386620063,92.59398806200001,877.094619629,9.573372082,9.846326788999999,254.10364936899998,6.270462114,235.96299147399998,4.764275796000001,1539.3889064,76.36698341799999,7.772719189,0.8323378339999999,84.82290268999999,25.662668668,4.154881597,6.098688966,21.648619969
Males,753.0,NCommunicable,Malignant neoplasms,Larynx cancer,132.873765629,47.250098095999995,149.626526614,31.425964076,0.9730166419999999,894.951138337,68.522479466,221.252771599,158.661174743,100.105112365,5.1968749050000005,5.562195128,1383.76511675,4.666260208000001,586.8612280020001,298.36367089600003,0.850816668,11.408708591,3.4470222649999998,10.796330345000001,183.71377655199998,8.845973165,3009.5580339499998,1.0433677110000001,382.839535866,12.99266256,57.535748719000004,32.536417688,2.483268614,468.69470233100003,1.002854253,8.729588848,20.116626593,98.919943838,8392.84333104,387.488306115,4.650258491,9.799698342000001,23.865335734000002,37.841688855,270.369042692,477.00634376700003,11.077256749,264.184431375,223.010792984,143.49217035,116.079318496,2.1591880220000004,72.11615351500001,41.475183936,492.800060152,22.093906071,2.994210997,7.329001009000001,33.890494609,95.136715181,0.06824392900000001,25.397085023000002,2150.68193514,9.18041811,0.832215731,123.777396863,1550.3194473199999,31.932779582,342.760691273,0.135783615,31.646946235999998,18.743184917999997,1.302350055,3.077023812,12.19055217,25.028806649,552.4037927539999,3.041199811,11804.6686282,688.266513976,303.125341549,276.50970459200005,56.304500588,57.101822285,1856.82092565,26.401117229,984.649613419,47.46435399,388.534613574,117.942638391,0.302007484,6.501995056,28.572474805000002,9.503663571,91.919052211,31.010149654,7.9493946310000005,6.2099464200000005,28.062907781,129.498975075,9.248823123000001,90.250827969,23.451180659,81.89455677599999,2.005688732,17.339781637999998,6.802557115,5.806696143,11.973221403,755.1203779670001,0.572722323,10.810974989,24.207658228,278.714538246,27.979495893,351.775786525,10.455495681,151.530710809,237.020982431,31.621290551999998,31.681163972,20.40202554,425.114981612,36.917531815000004,2.773990787,1419.77174455,26.605991402,23.947045187,35.315190992999995,89.865009966,414.246856529,1425.67722712,443.090531521,4.5534890610000005,714.250226425,143.85395981300002,828.184935535,5158.4284991800005,56.013430715,1.794616105,3.906071511,0.094914011,0.573112788,31.81249202,14.435518285999999,522.029882292,3.186022244,8.654634257000001,65.741530408,199.583557164,77.00563960400001,0.799687938,23.017509043,435.819595149,23.195991846,1990.36618823,117.07290333099999,117.850858186,1.379176509,4.82422011,47.553537248000005,98.885991656,141.697011898,17.089347199,371.87163866599997,77.71841743799999,9.916700244,18.488128214,0.551436056,11.821642108,95.36295050599999,1443.11856649,76.54642951699999,63.34227853299999,2546.09362905,6.164194641,790.998623268,179.19899515400002,3427.6559831100003,123.233204767,204.478664143,0.673677469,297.567810368,325.645955818,135.600234116,19.75363676,67.038301506
Males,754.0,NCommunicable,Malignant neoplasms,Thyroid cancer,12.73467961,4.983848624,50.311294079999996,8.761925154,,53.94058957,4.442422141000001,43.684303762999996,31.283591216,4.975419409,0.31662698100000003,0.132265707,83.641045147,,21.994778201000003,33.459221389,,3.284933094,1.427277883,14.606279584,6.417375067,0.6778187410000001,165.67380948599998,0.042492834,34.121702191,5.312010023,3.9778418689999997,22.564955875,5.713564608,52.835293853,0.034775977,7.167664985,8.540340792999999,27.677488881,1228.0278714699998,54.918821647,0.034020665000000005,8.303551107,3.448599073,5.828598056,17.9597497,13.038652668000001,1.69640006,34.311485522,20.906876437999998,63.97204114,18.096326847,1.479193547,7.344898078,19.753206082,159.203655695,4.184984452,0.043977611,7.48614147,3.2084786309999997,308.42736752900004,2.53549718,22.188869439,173.72139784499998,0.111272926,0.8291476969999999,8.194886779,335.759108899,15.004026634,31.692825112999998,0.45741766,6.322228809,6.473427718,0.866204831,0.140599392,0.28187231,4.400816111999999,38.195102331,1.0343545859999999,737.884057054,652.526594688,102.872596691,47.545988687000005,9.158001579,19.186486404,223.658038315,,422.609646177,10.596466061000001,10.968492903,19.116206911000003,0.046575378,0.052438451000000004,2.137678218,9.177645071999999,1.098265214,8.879708932,0.9109000150000001,1.323808291,5.704389452,5.396420750000001,1.140479842,5.957447309,4.218706047,38.72150913,0.08715675,24.724125169,1.147689796,3.109094156,,119.331003071,0.108884701,4.728550697,0.253233767,74.677637872,8.12841894,91.70461416500001,0.964608202,44.709425282,37.748234318,5.497563657,4.289136586,10.065223492,43.832754371,10.048192739,2.484391605,189.25170459699999,3.894360973,13.67670603,12.922588061999999,35.648915923,172.51317803,82.232460562,24.898111843,0.404692196,80.749691916,3.846383325,56.386290941999995,538.888359716,6.434107558,,0.5531260800000001,0.015085095,0.071919523,47.303594639,10.327060519,24.094688241,0.088424863,1.361959382,12.952694049,10.413300476,8.80395954,0.609502012,17.163232851,38.638483224,12.090933837,122.22798029100001,63.032426197999996,58.733898489,0.833348523,0.835685874,19.413160376,26.144288642,37.032979596,0.23762159000000002,72.351124918,2.417009868,1.730274305,2.421799912,0.130199497,4.037055703,9.885582872,485.20058343700003,0.261770131,16.321607384,133.797448371,1.9845840919999997,119.383677111,8.083150768,619.895717182,7.763619020999999,5.6324844,1.002925081,32.718209488999996,38.251389443,48.161488886,6.41837435,5.934130650999999
Males,755.0,NCommunicable,Malignant neoplasms,Mesothelioma,12.179790263,18.567594377,32.238887283,2.603571719,,64.276234967,1.240861604,405.817569632,,0.882967371,,1.346653608,74.08172274200001,,46.601007447,136.42266494700002,,0.395823881,0.058542842,8.000632742,1.439750363,0.178269799,45.153178757999996,0.044381606,8.789782168999999,7.939421832000001,0.317326945,27.430833182999997,1.960104538,272.488531011,0.046138455,0.236437476,2.686932539,21.051472919,924.948281801,23.363937703999998,0.0096940932,0.30104560500000005,1.171604099,1.395169729,34.669518077999996,,5.395358958,17.640525934,20.723467767,6.234095804,86.502193984,0.012464678,2.741372486,0.978673002,72.199467794,5.156206544000001,0.07617465,0.0059279747,4.403651679999999,31.376264207000002,1.84978002,49.725975109000004,749.858502669,0.208636204,0.049186241,0.865991637,882.5954076669999,11.973295849000001,31.643865309,0.133034393,,0.916413079,0.19409989,,1.9866743349999998,1.26541791,19.590490671999998,,418.38989187199996,81.215868246,61.251248518999994,14.812725145,26.203190695,14.554074490000001,,2.094619721,550.40085346,3.511859472,7.920812714999999,6.496362039,0.040830785999999994,0.040522374,,5.506323794,6.581280747,8.115702023,0.497991719,0.39555413899999997,2.702793395,3.7588888700000003,2.59915473,9.473624179,0.06568728600000001,4.816425514,0.171845178,8.435597198,2.308110975,0.419416109,,89.554858446,0.06348069899999999,7.604216215,0.024561202,39.832843934,12.877581966,21.66448462,0.906916325,7.028775253,391.55228315,52.811920021999995,0.8489437870000001,3.32518159,26.432576329,35.777444976,1.566325575,42.231179563000005,,2.106988219,0.189882592,55.781308519,5.199773241,52.936531556,,0.00099715032,18.788844311,,39.718104306,571.116458431,0.6186129419999999,,,0.007965105699999999,0.043262898,14.918908446000001,4.203296604,16.545594978,0.079046633,0.841078289,,6.290966952,10.016290505,0.019377314,3.9549289960000005,198.268761109,0.034298257,187.718994757,5.643771417,8.22467457,0.031986141999999995,0.9977656699999999,116.55921885400001,113.575229244,8.69741908,0.35026792300000004,8.538350558000001,1.253468697,0.581798576,1.57372614,0.056935568000000006,,11.094671001,226.133027639,0.070304406,0.44876188,135.95797974,0.411184704,117.16491385699999,0.479211852,2160.68227385,10.226054362,7.150867743999999,0.0064704217,7.471676394999999,197.791047072,6.334232807,1.054992032,3.01640952
Males,761.0,NCommunicable,Malignant neoplasms,Hodgkin lymphoma,181.816771612,22.317641902000002,144.54125336599998,22.418962001,0.0039474524,96.161905278,5.995540055,41.123997427999996,18.593506506,45.872807451,0.705534994,1.616244233,276.950359007,0.0050227679,91.603686494,41.677246741,0.884999681,9.778309919,1.584337059,11.605799455,11.457265909,5.67646529,368.223095668,0.020527483,51.370859243,23.57953165,19.111021421,30.554977914000002,70.587025193,87.292130967,0.046144092000000005,10.715543979,31.395271417,26.552291012,1096.34821302,78.279954113,0.02065007,3.235373687,20.654891418000002,26.143914618,16.874749786,91.208449382,2.822366367,54.135076364999996,19.771043151,69.05920693799999,11.405562843,1.4507461220000002,10.700626215,31.271036727,386.54750897,14.418163285,0.975125083,8.580654635,2.3030891359999996,216.154235837,0.7131631549999999,13.828478263000001,215.532074634,0.951228499,0.253560368,25.385403397,262.529234849,32.564230765,111.261605926,0.0039015456,16.656359444,7.941729223,0.953588934,1.7168700449999998,8.37644564,7.8932501440000005,58.322515671,1.755353046,3645.7594363900002,426.22787595200003,379.790770687,160.82667247499998,9.792553862,22.990234227000002,215.899916791,0.0089619127,78.143223511,35.451605482,96.689684399,107.947516826,0.079639503,0.695989107,7.630247421,22.188919911,12.441561724000001,26.077603008,0.588519614,3.016850937,16.964622437,15.712207943,0.0003156603,45.513002655,32.446209633,28.839852052,0.17739954400000002,40.125631420000005,0.7405334060000001,6.341268859,1.258113467,256.089889643,0.14384079900000002,1.8096363149999999,1.2813008510000001,163.619447428,52.814727467,63.889071231,2.730661932,117.844024101,57.901922798,5.270411709999999,8.207157176,19.64542055,458.68878369799995,6.743299659,9.327341162,923.52472382,2.163361827,7.979584475999999,7.8984729709999995,49.781605538,53.72827846,212.895889822,44.822490644999995,1.9768889159999998,17.686475302,27.343028714,96.617290201,852.671892685,33.877595328999995,0.009961312,0.5541347839999999,0.05621592,0.04707136,84.34724968399999,24.609355183999998,51.674771186,0.242870138,4.911507863000001,0.0037363982000000002,29.808673755,2.146216398,0.809962327,24.919221764,76.478635664,18.808471088999998,173.61752820599997,100.084536872,110.507755116,0.8739390720000001,0.7709245499999999,25.105475910000003,17.162108751999998,106.53327454100001,53.060662992,65.379159704,6.657858038,6.494454129,13.177587379,0.10221292900000001,2.389976733,58.184757712,694.23110165,27.672250454999997,99.197904534,492.442428864,5.930304123,178.021098351,40.704697693,775.4310741280001,12.166410168,63.313038643000006,0.6926800599999999,92.50120777,86.516584847,194.984026118,19.833932291,30.629256676
Males,762.0,NCommunicable,Malignant neoplasms,Non-Hodgkin lymphoma,346.30962473,9.549803520000001,351.906693897,95.730141148,1.479717838,717.984689061,25.426513346,938.811183246,266.323773589,48.644991924,1.533286698,3.5834346,929.438316872,7.811983871,162.722904078,476.039063271,2.038248746,40.249835901000004,1.729500839,72.578384082,40.754629703,20.716573081,2344.64323324,5.076540896,145.282340856,66.919123203,89.33486990099999,178.39566789,328.950436648,1521.76684288,1.362277531,66.89996687499999,121.82420336,261.332312787,9758.08250752,478.74294704199997,11.345811496000001,17.995563921000002,47.3362053,112.412869521,116.770348321,209.462499644,32.571115639000006,296.76443026,214.256210169,337.47500443900003,221.949137652,12.636499059,42.346281393,146.105648791,1539.3879588799998,26.739552903,9.507352574,42.731084773999996,34.130871209,777.3171069590001,2.2324960209999998,228.307865372,2833.48696904,13.898357061,10.731524986,36.262811403,3004.6243877399997,255.831469496,133.01128464299998,3.92557253,25.545172178,66.908617595,11.679669861999999,5.647968651999999,41.516721893,22.496104977999998,298.365081615,7.991134105999999,7051.67411315,3416.01833343,790.408999911,435.820618981,143.985965995,276.65288407400004,2662.2277789600003,104.260766838,4657.5119132,54.663542248999995,140.604812976,342.078121393,0.57201905,14.035082674,26.561793167,51.098642284,64.92682502999999,70.881319061,5.481279223,17.250243642,62.929952703999994,62.114854429,12.720506591,201.580407501,244.112522931,350.39439939,1.176010087,96.31169086599999,16.504606968,21.560382095,6.795968684,988.508729156,0.9099003290000001,10.656196275,12.375072789,554.526515328,334.65447801100004,479.087371126,17.222520884,220.868291198,713.474905321,177.68998621900002,27.466147109,53.361532518,1175.5222028800001,193.693463433,27.136453942,2014.8043154200002,36.039338631999996,90.479912048,42.745257693,425.953014617,667.743581085,706.493814726,347.4268987,10.168864483,766.38277057,44.986654136,377.911694814,1873.64642322,125.686936375,3.199333635,1.9874872709999998,1.837543388,1.321588064,269.651768816,69.731588683,153.97310501700002,1.902761564,21.719067461,93.804550571,116.191617225,58.548997454,2.00026012,93.575589069,832.872705348,89.95324267000001,1389.05870351,113.187115841,560.3635018370001,8.70426615,6.475285022,409.108903086,298.94443187999997,254.01765864499998,99.199488357,1191.16976319,22.278946188,7.161680049,65.80368939,0.8255205250000001,26.236517515,176.180685254,1783.98563711,61.31082182,334.060780022,756.330794148,20.646474957000002,2718.94295513,153.82633386,13347.9103238,108.452011125,189.808461191,2.042025176,342.461401605,352.156187412,333.716168047,91.191058842,326.146409027
